sleep_hours,screen_time,exercise_minutes,daily_pending_tasks,interruptions,fatigue_level,social_hours,coffee_cups,diet_quality,weather,mood_score,stress_level
7.94251826389642,6.698204221486288,68.0645252901393,2,4,7.92495243278835,0.9595351611229184,4,good,snowy,10.0,1.0
6.981629840729628,4.412066104671635,63.46759293384877,4,5,4.262134818051939,3.1728707438555968,1,average,sunny,10.0,2.4276906750152536
5.654118442771253,4.856801496283866,5.690584772435664,7,7,3.966962132248793,1.1985595958509445,0,average,sunny,5.031351287076337,6.36925827060701
7.113706837290589,1.9642525066383811,8.555808130910318,4,10,4.0570173990425635,2.5620740062449836,1,average,rainy,8.609260856848058,3.425426256773011
5.984257432731832,4.285941598386781,45.18203510760624,4,7,5.300381674310385,2.6682386082394607,0,good,snowy,10.0,3.7939260769437824
8.462679600126627,6.780766327039572,67.9972979339582,3,5,3.2671568602352936,2.9239322440179008,2,average,snowy,10.0,1.1891053029002128
6.779413927746792,6.1504100322131325,11.719573707747815,3,3,3.649606661372717,1.45451546414649,1,good,cloudy,6.221734306976431,1.3424824912343218
5.761754204811233,6.001331442762419,7.742596007771471,2,4,6.244711596417745,1.8012604445642086,1,average,cloudy,5.1509957059618765,1.0
6.51792123752051,5.09954737436192,14.93492634304409,2,4,2.96456727900956,1.8321583634871148,2,poor,snowy,7.481970120714464,1.0
7.6193971814134365,5.014126317256353,23.28025282892511,3,8,6.0964554395020265,2.5272144840151145,1,average,snowy,9.912596675583918,2.3114526519748138
6.154413170794038,3.6793577210531057,6.389634359131851,3,8,6.65492817004267,1.7576266718759275,0,poor,snowy,5.912834046355829,3.064060597701629
5.766669406650353,6.3976568404050695,26.67200224160431,2,4,6.335279751026679,2.4584798604776834,2,good,cloudy,8.631697458095962,1.3326731219610253
7.365530817237868,5.841945888778779,1.0607880877436309,3,4,5.467250747308317,1.7442080227728254,0,good,snowy,4.012176490892864,1.0
7.367449856663084,5.984037695985599,1.011018616244752,3,8,1.391654690810562,3.117196164341796,0,poor,snowy,6.168992558659494,1.726748517971254
6.239585236943306,3.9479303146648395,9.764580716124998,3,4,2.578568400845092,1.988256847978435,1,average,sunny,7.42598581201149,2.0049296171191013
6.2934425415725155,0.6933141602575112,8.7228123073308,4,6,2.28924823134971,1.867905023043752,0,good,snowy,8.797511900045219,2.369119241182641
7.348074906036454,7.194305423507391,7.585225404775371,3,6,4.243244850545498,2.339507768372794,1,average,rainy,5.350704596203256,1.5667008668690292
4.8278734877540135,4.042325087983191,13.506921792937874,8,1,5.062482245955895,3.6355002972234987,1,average,cloudy,6.5392367496479835,7.03850708791202
4.888804338435167,3.2744484719137588,7.734837212997689,3,5,2.6178363366303166,1.3948147224695315,1,average,sunny,6.573993163912117,2.0247708094289663
5.922333668121346,6.386957823827988,4.270249548859905,2,3,4.654645325941342,3.0394249952586816,2,good,snowy,4.687069032133669,1.0
6.6798292724322295,4.215974720161741,7.405904146117664,4,9,6.368408814261333,1.1824137883370183,1,average,snowy,6.446430100564593,4.481950079622164
7.466361348397007,7.119872768093243,73.70115357637773,0,4,3.0025481425126417,2.0438291476853077,0,good,sunny,10.0,1.0
9.213034325424328,6.234011899153395,10.590433448748781,4,8,3.3630846533719168,1.2052243308314616,2,good,sunny,7.243573773678907,2.765750358105059
8.286489434803029,6.367138646400955,11.765395598567936,2,8,7.361918997708397,1.6286879853470357,2,good,sunny,5.893032512191896,1.0819126103886905
6.7600922050548595,2.2680885775989315,17.186160083681678,1,2,3.1453995701496034,1.3214539381917008,1,good,rainy,9.817345503505008,1.0
6.971475688145967,7.423887970772801,81.89581533220137,2,6,5.684550282921152,2.6982175508037494,1,good,rainy,10.0,1.0
5.496205953043287,5.522501062467712,5.530920222135497,1,9,7.478510658926999,1.5027558604507476,1,poor,sunny,5.31399889078668,2.428236038403958
6.972230296011415,4.261445721507593,22.8689785301858,1,4,2.637011488857564,2.5302070141050814,1,average,snowy,10.0,1.0
6.567012041619792,5.286776934684502,25.174542925868447,4,4,2.7866359503498837,1.4731710273747938,0,poor,cloudy,10.0,2.4684539267260015
7.484077840507134,1.44752953420336,18.695429920776057,3,6,4.537037860857811,1.9944616457866444,2,poor,rainy,10.0,1.2273169610910495
5.759153584671516,5.817305622961341,1.854992688015947,2,13,5.135200592464899,3.457598478471245,0,poor,cloudy,4.647287533333876,4.34403759201605
7.779019771361758,2.941256983635857,22.59415206094576,3,6,3.7167900978867703,1.254508730680485,1,average,cloudy,10.0,1.3503416319953463
9.299108369503866,2.294659428312931,1.324819892575126,3,8,8.942565079028535,1.273471731606286,2,poor,rainy,5.872135207716788,2.9885961115628863
6.8368597773147135,1.9552816275642178,18.133871126365364,3,8,6.077253166326458,1.7537915231645131,2,average,cloudy,9.605722836475454,2.49426945345331
7.602567583148412,7.2253767499798505,26.90928174330804,5,1,3.3913754711022293,1.9824185513617656,0,good,snowy,10.0,1.5219920931396516
8.03521598756667,3.7414732126144226,4.739015948389249,4,8,2.2679841676594785,2.6208041800195776,1,good,rainy,6.513170831369475,3.332729582751548
6.398169292171246,8.067455419833,36.85541491523588,1,4,4.8739948980867895,2.0429848930923553,1,good,rainy,10.0,1.0
7.336138722715625,3.9283970738954044,0.6164804398719881,2,4,5.877676603868936,2.245197090181838,3,average,cloudy,6.459970126195551,1.0
7.0188886011726925,1.5852840848141065,37.13400797468346,3,2,8.680909042515799,0.8456725006377284,1,average,cloudy,10.0,1.3681409041382244
7.146514147823248,2.7669511201026817,12.335913563939878,3,6,5.151629535314649,2.3015685285863645,1,average,sunny,9.234227529711653,1.3385620003600058
5.8404853242168,7.471623240013877,4.907474923650622,5,6,4.514222074347886,2.3283008823800917,1,average,rainy,4.068008499810774,4.695420456898286
7.036765261388414,4.688203644126665,2.8722843923876553,2,3,3.046855042371351,2.671600215223434,0,average,cloudy,5.903986998461421,1.0
7.746997436868175,3.903425407018798,61.283292150160364,3,5,5.740765276010066,1.6716480780940728,2,poor,snowy,10.0,1.0
9.176715411692562,5.320036451705575,1.508820630478462,4,8,7.033383725700982,1.9932658542376285,0,average,rainy,5.8673107374628435,2.926896205431079
8.43890623912781,6.00356547233509,4.440219356979486,2,9,1.4252668498671044,2.7063567623952878,0,good,sunny,6.665424704353448,1.0
10.229773686267334,7.234797631804922,8.548765618147648,2,3,5.149382568464566,0.9413580292145338,0,good,snowy,6.091231984149579,1.0
5.848978655667926,7.896998459785852,19.364044817977945,1,2,2.9597012380865273,0.20502009827667766,1,average,sunny,7.740697225464735,1.0
8.308480955081016,4.280462708421829,15.740415606941271,3,7,2.28488610708917,0.8910510472956721,1,average,sunny,10.0,1.0646373973598786
7.2750130086075275,2.3479046278359235,2.685341661563596,4,6,8.38796926755509,1.3606801702074685,2,average,snowy,5.235359984737216,2.8036156101809775
10.28470439982651,4.173069677753448,6.84214521647208,6,6,6.774592845075083,3.072406086496827,2,poor,sunny,8.458282245135422,3.8236197903457305
5.787552571967273,5.520561013165772,5.45591573021044,2,6,3.7875549028287283,4.029252061158681,1,good,sunny,5.512747491531114,1.0
5.740417236728836,3.0724821475787785,4.804340911186651,5,4,4.677054365963331,1.0905570533111206,0,good,sunny,6.072920965377686,4.305247017163849
6.1009110318339665,3.0856981702099144,10.591483576150997,4,6,4.3654301682822325,1.915807608961619,1,poor,sunny,7.8152468793809575,3.9113990991852097
3.8141564135352897,5.687575763099771,24.35004178119072,7,10,2.748745775886336,1.473142192327411,0,poor,sunny,8.005996914894526,9.100081050571589
6.211367467478858,4.902695296859098,4.904024157113892,4,4,3.918398616588865,2.4811950991375324,1,average,rainy,5.897635641188094,2.7298935205441763
5.861301007669454,5.065593990823173,9.135553728463965,3,3,6.567940652475981,2.279895668981869,0,average,cloudy,5.190674133299082,1.3447956648503543
7.225590679714312,3.4830093305998613,9.91602864707454,2,0,3.8683850775291724,1.1234160115652894,0,good,rainy,8.080231113095017,1.0
7.512633963665739,4.539198571588465,74.97813510733513,5,8,5.9280570783613635,1.3788561210105983,3,good,rainy,10.0,4.564179890054985
9.814256258823828,3.151533711463391,61.87411696775183,6,3,3.8838812793654665,1.8569794485056486,0,average,cloudy,10.0,2.4086279110602478
8.425635757279075,6.780396822249574,32.20252125831439,2,4,2.631604406726804,3.2302529817992065,0,poor,cloudy,10.0,1.0
6.134644516506396,7.070498669447505,5.532440440259808,2,5,7.388812646841847,1.3462093176293455,1,good,snowy,4.09627834016479,1.921617992737018
5.652377992977463,1.3076242755238123,1.4092500335415163,2,3,0.7392744582965092,0.4486407791034219,1,average,sunny,7.465993070989134,1.0
7.737878757259758,3.14097827961518,7.622401490638577,1,2,8.569965513361641,3.303022630104241,2,average,cloudy,7.218098929390203,1.0
5.019650189469036,2.006941489819842,6.206586582047246,4,8,6.9958887268785945,2.4972931821332183,0,average,snowy,6.8156612723786125,4.31346187893303
9.74718814878153,3.699952131186204,14.10139141881239,5,4,5.365426309588034,0.8371132898772673,0,poor,snowy,9.010828604037544,2.5484059820057245
8.769160181081931,4.833124060419278,30.077060345126206,5,3,4.108241327546344,2.3063428393704313,0,average,rainy,10.0,1.050981059716693
6.296236521842943,2.10070956060294,39.08410057595286,5,8,4.2641237461194015,2.8116673629600006,1,average,snowy,10.0,5.150875794573612
4.430298206363684,3.1562803737493734,37.269073559360436,3,5,5.404925636838507,2.0937455203352413,1,average,sunny,10.0,2.737893146414819
9.030808561248119,2.992085255837003,8.915605909758007,5,6,5.369547136572512,3.3625768604220636,0,poor,rainy,7.89249078989019,2.2873811645847884
6.828190232121073,5.414534658797888,23.24602140022015,3,7,3.0816491408133313,2.5553281472039053,0,average,cloudy,9.601567853056144,2.099677784908983
8.856724467960193,5.138688674072501,7.503593462375231,0,10,5.135563914343054,2.3054954860728127,0,good,rainy,7.495427856783172,1.0
4.608358511808449,3.556524893325493,1.2567842379845262,2,7,5.517420321116254,2.203884071759654,2,average,rainy,4.041244123997987,2.8265399281385077
6.1009374655693405,5.353641744278796,24.184080305836446,2,3,4.398692137352556,2.1358943641868713,1,good,sunny,9.930304778672282,1.0
7.007865549577275,3.906639830825469,0.1975232339850701,3,3,9.478371130113393,2.8780680089791213,1,poor,sunny,4.614561077669526,1.0
7.070470890647113,4.456689779347894,10.52496511880298,3,7,4.732052350697427,1.850417905336149,2,average,rainy,8.09094044000464,2.2925075991560435
6.324901792781135,8.346904180597074,7.991030635430239,4,3,1.473296896377323,2.9495332678899793,2,good,cloudy,4.967215026701882,1.5542202604644215
7.934274898521248,7.680922103580696,23.642761106829433,4,3,2.979405750829633,2.311937625540629,0,average,sunny,8.262540622361636,1.0
5.398569355926108,2.4008375261448047,29.069674862617173,3,3,6.407055693453006,2.105562396738089,0,average,rainy,10.0,1.7284623306625695
6.7864307724680595,6.6594648357583495,7.250831982315024,2,8,3.555148004557569,1.6919620923589838,1,poor,sunny,6.059335182992059,1.0
7.180443447567848,6.622793108983184,33.3866263178827,2,2,3.0124187773249087,1.7013122015837485,3,poor,sunny,10.0,1.0
7.771658251088123,2.7034734224947634,6.960442909427753,4,5,7.790722143566591,2.3190195180651765,1,good,snowy,6.573467481106623,1.9160525438108098
8.067422317133335,6.637555287509722,11.823597265391957,3,4,5.339575543799389,3.0131034272295656,2,poor,cloudy,6.166468762392626,1.0
5.313036862243196,8.075863836825105,25.967027012414302,0,2,3.7975628442701184,2.5043991965754544,2,poor,rainy,8.083124267580592,1.0
4.698828743896566,2.7549103875111722,23.612954509774966,4,3,0.0,1.2855279936140516,1,average,rainy,10.0,3.404860487141306
8.916515232847765,3.164994357971473,87.4311878572798,3,2,6.240677153488202,0.4010726340578905,1,average,snowy,10.0,1.0
7.498471017969387,7.035322933687005,5.10200088796951,2,6,5.030965029099626,2.739758183977438,2,good,rainy,6.030006714369939,1.0
5.87727019516517,5.542990621651296,21.71300797434813,1,3,7.601484008691488,4.6829682754636455,3,average,rainy,8.139376341551078,1.0
9.326727963283783,6.1029525504790465,18.81586504979661,3,6,2.8107897141248457,1.7241387975937799,2,average,snowy,8.596944730995741,1.0
7.173511951439288,5.681178432800993,49.32525963887901,3,5,4.253512684827807,1.5363866621963966,0,poor,snowy,10.0,1.4213194533524653
8.76894577609574,5.781391841856288,3.4006390848935695,2,4,5.5972389341565165,2.820526208387295,0,average,rainy,6.018436961513473,1.0
7.101277722115164,2.347055743377834,27.87026014628955,1,6,7.51189193087664,1.1391169029164199,1,poor,snowy,10.0,1.0
10.09112188732298,7.094635413242896,16.799033621046974,3,6,5.516939126545272,3.4961983548274973,1,average,sunny,8.952787143457437,1.0
9.633011263664807,7.339179984855547,6.4224572207403785,5,6,3.5851198395549044,2.4123101940335334,0,average,sunny,7.097845076412708,2.01600946786776
6.62655377728139,4.541218511863945,12.865624824775455,4,7,7.595532718449184,1.973388098038867,0,good,sunny,7.044233299934655,2.1924025160099663
8.457356426431533,4.913046100372275,8.122604497079458,3,10,4.375433731740291,1.2258847704814437,2,good,sunny,7.824829219427761,1.8429375636551852
7.968063924377722,1.9377849948885557,17.31734294394145,4,12,5.360058573275434,2.8820689973231817,0,average,snowy,10.0,4.120904025969478
9.052947336298523,6.0285095120356695,43.96461161039542,6,5,6.5013444608667585,1.5558026968572298,1,poor,cloudy,10.0,3.699283559001667
5.552614809129843,6.144114883428288,16.847101196117045,4,7,8.126396306514073,2.7092146838868114,1,average,cloudy,6.51477380182047,4.436813554814162
8.02907718999766,4.875617966001378,19.978366542547988,2,10,5.737771003100363,2.399089344932287,1,average,rainy,9.607057776846883,1.8946191956974325
8.587636730274381,7.248706719741005,14.627278397245455,2,2,10.0,3.2914241192577505,2,good,cloudy,6.18482842227492,1.0
4.361890770365329,4.331845538040119,1.0504179294545082,2,4,4.8209037689793,2.158977681039414,0,good,sunny,4.899437426810436,1.0
5.225112231001337,6.1292118517872005,5.301681675278442,2,6,5.587132267789126,5.11634803301802,2,average,snowy,5.0262057715182005,2.436202191603991
3.941151733359849,2.960671322615769,13.545544716066276,2,4,3.7627047388120793,2.554971529100137,2,average,sunny,7.836418107621653,2.671564855615086
6.595889748333163,4.952895698251524,7.428094609516299,2,5,5.645181868526218,2.1462700103618366,0,average,sunny,6.89281340339965,1.0
8.076313383693943,4.651291484194329,4.012079676799832,2,3,5.5942998317841575,1.6109549299430395,1,average,snowy,6.356504210454296,1.0
9.253535578144042,5.4506158440818835,14.028944291551646,1,3,7.0914057839299325,2.8766705352669772,1,average,sunny,8.140844673928198,1.0
7.1111421706296625,4.260946142333283,7.796061810100047,2,3,5.88902818531328,1.6333919052470987,1,average,sunny,6.6298511936813025,1.0
9.442923318356938,4.737054808656664,5.97102236001904,1,6,3.945522855367231,1.2257963888911263,0,average,snowy,7.300899257068117,1.0
4.929847812677663,6.652094342883013,12.47187824026945,4,5,5.512806546308736,1.5313152883457195,0,poor,snowy,5.819563781843486,3.1747476552078964
4.4449263409672675,4.126471525523565,2.860884399080486,1,9,3.6552622706211966,1.8078460644931487,0,average,rainy,5.824479701515804,2.7397988860916995
6.916678451655072,1.7868457985226414,52.55127791907216,4,1,6.098987807545262,4.2497840227814425,1,average,rainy,10.0,1.6143372870186081
7.576098173408961,8.499167808410842,40.45398130550464,2,5,3.881671303709412,2.29247304222309,2,good,sunny,10.0,1.0
6.95095787785886,7.7629081573809735,24.594059125086147,1,6,2.2039954095253593,1.3389946041043932,0,good,rainy,9.624492278641915,1.0
3.898836849940185,2.4154746097887627,2.2457742632922724,4,5,2.739788891886635,3.088793633130539,1,good,cloudy,5.574191241768594,3.5297264877740586
6.8663199407308175,6.379415610490389,29.911228121820077,4,8,2.650004701413328,2.188509284433645,1,poor,cloudy,10.0,3.3697473880077418
5.04329574924272,3.9940504588973136,33.00075364431818,4,4,3.9438719754640745,3.294763431412261,1,average,sunny,10.0,3.0148559507709827
8.004508823245057,5.526974430662119,29.200076856710893,2,6,3.3054089178724637,3.911757801309897,1,average,rainy,10.0,1.0
7.549897369145272,5.588448258026988,2.4199965399098233,2,5,4.955789413785228,0.5082392374521736,0,good,sunny,5.325650653299867,1.0
5.590180320508967,4.531184399367356,20.65132067970618,2,7,4.216067160645288,0.0,2,average,rainy,9.239084388788019,1.5716892989230988
6.22919962399496,3.432468668827207,35.95452016339211,2,4,6.032364724607492,3.9914689398824708,0,poor,snowy,10.0,1.0
5.411179717166572,3.618917895367481,17.224378260131857,2,7,5.7654543683113655,1.3126775747425437,2,average,snowy,7.416798187875333,2.533361341430823
6.905981354090242,3.1676161690375153,20.79219611963342,5,4,4.3522041089461805,0.301490081004018,0,good,snowy,9.902907427649309,2.8194962663559653
8.432713480751858,3.3363555835391105,12.263202575213132,1,5,7.484637735209537,1.4751370618709876,4,good,snowy,7.792725454935878,1.0
5.5214109304966845,4.865643419901289,15.045519528712807,1,5,3.147122201088435,1.032389139820069,2,average,sunny,6.385400420350203,1.0
7.756069773276766,3.5684800217784964,0.6996328680903927,5,5,7.012887979806569,1.2274826798352403,2,good,sunny,5.514488839444205,4.132485259576892
6.204613572441339,6.36410413142524,20.37549787376217,3,6,5.312313661794482,2.855743443556822,0,poor,sunny,8.326925595559628,2.3980693025663737
5.810690751606484,7.974492310671854,1.6991180996684734,2,5,4.211213795664838,1.6406029641062052,0,average,cloudy,4.056458336364677,1.272804278927142
6.839454460068163,3.839893517259914,11.419107577199501,4,3,7.258843778857166,0.38212715424550625,1,good,snowy,7.956280599026169,2.5317413660866483
5.447136516370939,5.478809001070754,6.924737856294044,2,3,6.114305489081566,2.0325401012872466,1,average,snowy,5.584811766298239,1.0
6.169526041979227,5.999370220605868,15.7679770508331,3,5,2.8487835047879932,1.1488483065364035,0,poor,snowy,8.098775366766837,1.7247331714190863
5.203183161116727,5.944004541838549,2.863932399692551,3,4,5.727961207699294,1.7506522995065292,2,good,rainy,3.533464706332002,2.1773122940910907
9.947087699374585,5.151910535832175,23.529967598495038,4,5,5.7259687994762185,1.8078954434501042,1,average,rainy,10.0,1.0
7.052895327957593,6.4853648367194445,31.696031582544673,4,2,7.014768255915575,2.845482284145223,0,good,cloudy,10.0,1.9527744527425897
5.950411738011121,5.9644979053613145,3.5670954915951976,2,8,6.170718480133477,1.494612083362973,0,poor,cloudy,4.3076597627027295,2.786655083976915
7.320969866101333,2.5246751553454043,2.203287098388506,2,4,6.313808845368666,2.697783390045574,1,average,rainy,6.75891377646288,1.0349023410334062
6.831507925463756,6.738312128778547,3.145137914196958,1,1,4.11723898295321,0.4048842776324746,2,average,rainy,4.973137578314142,1.0
6.668545600700165,6.774581674533485,41.93217100727833,6,3,4.580588556762374,2.8987646687396635,0,good,sunny,10.0,3.9121625433332743
7.9212500500651375,3.4734277916428367,15.023547042144811,4,6,4.495722101777487,3.2989303257321376,0,average,sunny,9.162702113949656,2.0844693962609324
8.136261565070958,5.075875670895204,12.5944729661117,3,7,1.8026017487029797,1.7697648750674924,1,average,rainy,8.12218645218585,1.0
6.204248278584209,6.366657985622139,2.256920783880319,2,5,7.5733102810956945,1.1814097667509835,1,poor,snowy,3.5783406830219064,1.1580999719721279
6.13627263903298,4.581372360841277,20.97108752616282,2,3,2.761676331387105,0.9223991125352822,0,good,rainy,9.772315797815418,1.0
6.587422454272534,7.145956095532023,40.49900529393362,2,5,5.53744278874386,1.9745129629443887,0,average,sunny,10.0,1.5805290760363113
3.547118252896623,9.727744989238722,35.226840441555865,5,4,4.337815377752165,3.2160719191203793,0,poor,cloudy,6.9843898957649975,4.355039234182112
4.727213406702171,3.4280279347300353,19.67291545929999,1,4,4.523122527536617,1.5742218376855197,2,average,rainy,9.179633695296513,1.0
9.050311401166788,2.2379107936924503,1.5652580434678836,3,2,6.355084813116612,3.111442246380659,1,average,rainy,7.271941132353931,1.0
9.467451570251924,5.607637191209752,2.3846147729172125,1,3,3.439365478455069,0.8486162648931161,0,poor,snowy,6.323875759552442,1.0
6.626445940665432,6.443125010252287,1.0113235362391897,1,4,5.913159642272573,1.648457083551588,0,poor,cloudy,3.4316068015679773,1.0
7.864835444583649,4.538267252310462,5.954088348821934,7,6,5.932243238499726,1.9564039655491856,0,good,snowy,5.6461202534504675,6.028607684220675
7.466875231815304,7.906521326642069,2.915815330068519,6,8,3.4488104750210438,2.2163948742479485,1,poor,cloudy,4.300970542317062,5.7592050612387204
11.618321212682856,2.3227884005535024,6.023400283026276,1,5,6.822325755759292,1.6672398332909937,2,poor,snowy,8.96127383423613,1.0
8.679362367151866,6.385837246063222,9.724548303491272,5,2,7.734859148522259,3.246643306286349,2,average,cloudy,6.1788607037085415,1.9640515862591492
6.80812361277885,3.7882783584822133,57.288040458218,3,3,9.049448841632017,3.26234379674023,1,good,rainy,10.0,1.0
5.566689339099361,8.438755812414593,18.85146521805356,2,6,4.475934906027369,1.8251795566025832,1,poor,rainy,6.049933606498188,1.2347633732297225
4.590330519613641,8.985030706336236,36.033018861041676,3,6,5.382245719503208,1.479503291136524,0,good,rainy,8.812422106973559,3.407768343575519
7.305195453800835,3.466686824433304,24.781743251522336,3,9,5.504377316584867,1.3995849154830107,2,good,sunny,10.0,3.718728283853475
5.865473882073545,3.90088572818284,2.3870056998547717,4,5,6.331542121674952,3.0343916222995615,0,average,cloudy,5.1167728642407555,3.290743604663994
4.866619435603489,6.719175773959604,26.63009460534665,6,3,8.497079490225287,1.3349843868907114,1,average,cloudy,7.656470216683076,5.34640310410891
6.03014067363621,4.225738700420971,6.434400435732261,3,6,5.973655256222203,0.538609936064246,3,average,snowy,5.534266327000703,2.3621688957318696
5.3776779945784074,4.909177564135524,20.383522208403303,3,4,6.028119361745839,0.6878417161964621,3,good,sunny,7.659857311885927,2.571565281487889
9.530712452608848,5.05077684108482,8.339480860459549,5,5,2.810659447891692,2.6669757469053574,2,good,snowy,8.279048350224384,2.42781805353696
8.322459635424176,1.1606536876046873,121.25717683402961,0,4,9.097287638333897,0.6346407526436364,1,good,sunny,10.0,1.0
6.988041038025074,4.972324507811526,6.118318860122791,5,7,4.049314914922239,1.601078810855646,2,average,snowy,6.4366198500516765,4.774726801032372
9.21991620833504,3.6205444518716523,6.545942323002407,2,9,0.0,2.1021586309497495,0,average,sunny,8.468661991608123,1.0
7.116052461471427,4.013754355200456,53.378202005421336,1,6,0.4486063381442902,0.31789490532719467,0,poor,snowy,10.0,1.0
5.708073698007604,7.887264006937628,0.4990632256492997,4,5,5.650153486370538,2.1822726092242113,3,average,snowy,3.795486492089641,3.7154536419602073
9.284686115904485,2.4869862114414873,23.859931144842346,4,2,2.4537726760431333,1.6754313354045307,2,average,sunny,10.0,1.0
7.8083650655269885,6.626410373495954,25.843435232263467,5,7,5.107570251766541,0.09269458795087027,0,poor,cloudy,10.0,3.2613751366727324
5.444130768510315,4.442074139336383,36.20399836923638,2,2,2.0105057547608123,2.195225650163982,1,poor,snowy,10.0,1.0
6.714491982874588,4.440479663008331,73.3339935902161,2,5,5.610082495567399,2.3958010052175,0,poor,sunny,10.0,1.0
5.686572619922864,6.580743792103423,74.26501607475059,4,5,6.1285504212980655,2.1846767292337135,0,average,sunny,10.0,3.11884443759855
4.925800403553496,5.680102589137781,1.3500958181322742,4,4,5.351673033088948,2.5043114914764457,0,good,cloudy,3.005903602516619,2.6272077336299486
8.389266321297463,6.141225994439062,34.501389093964235,3,2,3.607332110608058,2.25811761597042,2,average,cloudy,10.0,1.0
9.864124960705196,6.9363693210657225,20.786685362899323,1,11,6.757124195346629,2.730152114062217,3,good,cloudy,9.959114172655038,1.0
4.902148639271289,4.337383233633354,20.845138224653898,1,5,4.201273017365488,1.0541377939679668,1,poor,cloudy,9.186157668792731,1.258490940521719
7.844453855035856,3.775526530984499,2.7473445520332773,1,8,4.623287547048198,0.6031731910970788,2,poor,snowy,5.272303734074373,1.0
6.024036146317259,2.829698946884404,21.007140576155564,1,10,3.9806070622082284,0.8386783900125265,1,average,snowy,10.0,1.4568982352032298
6.269311924352956,3.3491789400420897,80.89118997829152,4,10,4.4641676372945245,1.187841633120813,0,average,rainy,10.0,3.9413257429295294
6.111409113641696,10.898188850617451,48.56717754263669,3,5,8.742497836661173,4.0219561535951485,2,average,snowy,10.0,2.567859562143866
5.704013845480276,7.4893591614735735,11.565346150939938,4,2,4.990097453076168,1.1966876216774844,1,good,rainy,4.740676682390816,2.0902476219661397
7.072782441917241,2.2978512675839573,0.8153560299014384,3,7,2.46074647607549,1.4782290744091782,0,average,rainy,7.292519041748971,1.9778863854883015
5.753574825383444,2.3550840865128597,8.99754234302639,3,7,3.0814996057974495,1.7656896691030064,3,average,snowy,8.671758482959063,3.5599989015497027
7.405685238669758,5.963732123436983,35.01891339121151,3,10,4.44763242647768,1.6432520087621225,1,poor,rainy,10.0,3.4650411594607187
6.924642835826295,6.094529594755934,24.179646719741257,0,3,3.410719451219451,3.815210056037539,3,poor,cloudy,8.998172763272603,1.0
6.641577929700386,6.097767670634729,12.299428497691082,6,7,6.899318717224878,0.27439511762053526,1,poor,rainy,6.596207674436125,5.33896719465008
5.638654506937604,4.490088412892605,1.133556037469997,4,6,2.166117049481198,4.185371733284947,2,average,snowy,6.17166821206881,3.3070459090409905
6.134843004147501,4.7490914799942,11.13371716131574,1,2,4.761866432189765,2.144694213193085,0,average,sunny,6.930974491504052,1.0
8.133086838738635,5.655759048318715,12.660804525936896,6,2,7.021273454858859,2.9614856507091685,0,poor,snowy,6.712678293849514,2.5620070418887044
7.751375781436571,5.171786012586661,52.77669629782799,1,3,3.739812252901154,2.0203690549462907,1,average,sunny,10.0,1.0
5.533667132802173,0.5613992545049298,20.49345524215989,3,4,5.8781173217407465,2.8152691015015723,1,average,sunny,9.844205274825693,2.322813500170487
7.148998458143839,4.540400738849613,7.469241733004863,6,2,4.919336912804347,1.055640409454602,1,poor,rainy,6.827958328960255,3.867774823766983
8.127080685057683,3.297187131479373,14.902214598815384,3,9,4.936890000098674,0.6450272292865564,1,average,rainy,9.798972725230884,1.844741043524397
4.495892078317942,5.350422837817024,1.366761171806382,1,7,6.023786489723522,4.59312101769616,1,good,sunny,3.272935323657306,1.322678021887826
7.815040288569903,10.97051800520682,71.92107308362559,4,8,1.2822763919888662,3.913471558706324,2,average,rainy,10.0,2.826806968749891
6.00606436158123,5.7349633309486086,8.927614075512592,1,3,7.406723967116381,0.9462216453700176,2,average,cloudy,5.290747616133162,1.0
7.855898002889739,4.372940627655204,12.996672280360102,4,7,1.2060253790019608,2.7165471527344627,1,poor,snowy,8.91270903785357,2.7798470363582553
5.855111265186225,6.843603003954504,8.77890658536961,5,3,7.271831858531976,3.157876914475647,0,good,rainy,5.268171571838879,2.977693604333407
4.292676849003222,5.965375774418425,22.946288131595153,1,10,5.86802443257749,2.660188239857944,0,good,sunny,7.494942323399804,1.7779091640211717
4.558686343175256,5.840188980903682,21.70792956916198,2,4,5.946281810831856,1.7916724342060877,3,average,sunny,7.109720932512082,1.8790012255131578
7.072127419992073,6.213701186431342,25.127953056334814,5,7,8.229129521513855,4.024499319282418,0,average,snowy,8.080404000873262,3.6554715453989317
7.389583752582222,9.113087129659082,6.243409060704408,9,2,7.36690405444462,2.687662623795015,0,average,rainy,4.506331613539608,5.62553742895134
5.643525062343388,2.7382231293481687,7.586256042333176,5,2,6.628350206703129,1.072096334240932,2,average,rainy,6.322343000288125,3.01601580518221
7.957888688166061,5.947264153622909,2.676371102090606,4,5,4.410941393168933,1.6131136988617927,3,poor,sunny,5.773163698385489,2.3439378424996242
4.50771990659656,3.147237740036923,21.313802695992983,4,10,4.278572560940974,0.930023045376108,0,average,snowy,8.837281773746332,5.392276357697021
6.900880302029025,6.111025292684497,0.8122138230871051,4,6,6.682953038933422,1.8926031485511796,2,poor,sunny,3.6059391144993236,3.666027403946247
5.183475700356315,3.162626977027811,18.2102658454824,3,4,5.905694494179638,1.860254585532504,1,average,snowy,8.816480968212414,3.1052827477638303
